,OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length,Area,PopPerKmSquared,CaseDensity
4979,4980,14,Longford,40873,2020-09-07 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,310,758.4468964842321,,,3097977868.80127,315245.172822004,1091,37.46379468377635,8.274655640642967
4980,4981,15,Louth,128884,2020-09-07 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,859,666.490797926818,,,2386326963.30518,352203.517153586,826,156.03389830508473,5.505213990875516
4981,4982,16,Mayo,130507,2020-09-07 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,592,453.615514876597,,,16036984139.0337,2101964.07657906,5586,23.363229502327247,25.33896266100669
4982,4983,17,Meath,195044,2020-09-07 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,924,473.73925883390405,,,6658570745.56543,554844.750540487,2342,83.28095644748079,11.094973441890035
4983,4984,18,Monaghan,61386,2020-09-07 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,583,949.7279509985989,,,3768943156.93945,392803.047266063,1295,47.4023166023166,12.298976965431857
4984,4985,19,Offaly,77961,2020-09-07 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,653,837.598286322649,,,5558826350.06201,561440.378583655,2001,38.96101949025487,16.760341709316197
4985,4986,20,Roscommon,64544,2020-09-07 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,368,570.1536936043631,,,7278743875.741209,622494.154575241,2548,25.331240188383045,14.527516113039168
4986,4987,21,Sligo,65535,2020-09-07 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,159,242.61844815747298,,,5348370378.1538105,682286.870285499,1838,35.65560391730141,4.459327077134356
4987,4988,22,Tipperary,159553,2020-09-07 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,736,461.288725376521,,,11551196729.2788,781276.579658177,4305,37.06225319396051,19.858479627459214
4988,4989,23,Waterford,116176,2020-09-07 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,207,178.177936923289,,,4848379554.98291,643184.903993029,1857,62.56112008616047,3.3087642886654733
4989,4990,24,Westmeath,88770,2020-09-07 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,686,772.783598062408,,,5208705730.30273,422669.33271603205,1840,48.244565217391305,14.219218204348316
4990,4991,25,Wexford,149722,2020-09-07 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,326,217.73687233673098,,,6332221063.42285,589324.4767450229,2367,63.25390790029574,5.153831768210416
4991,4992,26,Wicklow,142425,2020-09-07 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,769,539.933298227137,,,5580728578.646971,427539.19856677897,2027,70.26393685249137,10.944447955064069
4992,4993,1,Carlow,56932,2020-09-08 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,243,426.824984191667,,,2432351721.0869102,319348.572538664,897,63.46934225195095,3.8286201081992552
4993,4994,2,Cavan,76176,2020-09-08 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,903,1185.4127284183999,,,5575009910.82324,515954.496459225,1932,39.42857142857143,22.902173913043477
4994,4995,3,Clare,118817,2020-09-08 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,486,409.032377521735,,,8722541705.68115,1013948.95023179,3450,34.43971014492754,14.11161702449986
4995,4996,4,Cork,542868,2020-09-08 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1667,307.072805912303,,,19529490885.5488,2129949.40863365,7500,72.3824,23.030460443422708
4996,4997,5,Donegal,159192,2020-09-08 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,553,347.379265289713,,,14624041936.8887,2145085.77438756,4861,32.74881711581979,16.88610608573295
4997,4998,6,Dublin,1347359,2020-09-08 00:00:00+00:00,313762,235813,53.3605,-6.292000000000001,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,14099,1046.4174729971699,,,2612632654.59473,449433.53182733,922,1461.3438177874186,9.647969101033949
4998,4999,7,Galway,258058,2020-09-08 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,550,213.13038154213402,,,17079158586.2568,1972288.28611619,6149,41.96747438607904,13.105387161025815
4999,5000,8,Kerry,147707,2020-09-08 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,342,231.53946664680802,,,12483603408.0742,1753779.81860439,4807,30.727480757229042,11.130102161712038
5000,5001,9,Kildare,222504,2020-09-08 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2351,1056.6102182432699,,,4726063621.61621,422182.036778848,1695,131.270796460177,17.909543199223386
5001,5002,10,Kilkenny,99232,2020-09-08 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,425,428.289261528539,,,5585391835.082029,453397.57216221397,2073,47.86878919440424,8.878436391486618
5002,5003,11,Laois,84697,2020-09-08 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,397,468.72970707345,,,4731211499.44824,398512.462211564,1720,49.242441860465114,8.062150961663342
5003,5004,12,Leitrim,32044,2020-09-08 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,103,321.433029584322,,,4618679672.90234,453253.68504311703,1590,20.153459119496855,5.110785170390713
5004,5005,13,Limerick,194899,2020-09-08 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,833,427.400858906408,,,7206726911.857909,673892.6904847029,2756,70.71806966618287,11.779167671460604
5005,5006,14,Longford,40873,2020-09-08 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,311,760.893499376116,,,3097977868.80127,315245.172822004,1091,37.46379468377635,8.30134807819343
5006,5007,15,Louth,128884,2020-09-08 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,860,667.266689426151,,,2386326963.30518,352203.517153586,826,156.03389830508473,5.511622854660005
5007,5008,16,Mayo,130507,2020-09-08 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,594,455.147999724153,,,16036984139.0337,2101964.07657906,5586,23.363229502327247,25.424567264591172
5008,5009,17,Meath,195044,2020-09-08 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,927,475.277373310638,,,6658570745.56543,554844.750540487,2342,83.28095644748079,11.130996082935132
5009,5010,18,Monaghan,61386,2020-09-08 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,583,949.7279509985989,,,3768943156.93945,392803.047266063,1295,47.4023166023166,12.298976965431857
5010,5011,19,Offaly,77961,2020-09-08 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,659,845.294442092841,,,5558826350.06201,561440.378583655,2001,38.96101949025487,16.914341786277756
5011,5012,20,Roscommon,64544,2020-09-08 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,369,571.703024293505,,,7278743875.741209,622494.154575241,2548,25.331240188383045,14.566993058998513
5012,5013,21,Sligo,65535,2020-09-08 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,159,242.61844815747298,,,5348370378.1538105,682286.870285499,1838,35.65560391730141,4.459327077134356
5013,5014,22,Tipperary,159553,2020-09-08 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,737,461.915476362087,,,11551196729.2788,781276.579658177,4305,37.06225319396051,19.885461257387828
5014,5015,23,Waterford,116176,2020-09-08 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,207,178.177936923289,,,4848379554.98291,643184.903993029,1857,62.56112008616047,3.3087642886654733
5015,5016,24,Westmeath,88770,2020-09-08 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,687,773.910104765123,,,5208705730.30273,422669.33271603205,1840,48.244565217391305,14.239945927678269
5016,5017,25,Wexford,149722,2020-09-08 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,326,217.73687233673098,,,6332221063.42285,589324.4767450229,2367,63.25390790029574,5.153831768210416
5017,5018,26,Wicklow,142425,2020-09-08 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,771,541.337546076883,,,5580728578.646971,427539.19856677897,2027,70.26393685249137,10.972912058978409
5018,5019,1,Carlow,56932,2020-09-09 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,243,426.824984191667,,,2432351721.0869102,319348.572538664,897,63.46934225195095,3.8286201081992552
5019,5020,2,Cavan,76176,2020-09-09 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,904,1186.72547784079,,,5575009910.82324,515954.496459225,1932,39.42857142857143,22.92753623188406
5020,5021,3,Clare,118817,2020-09-09 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,491,413.240529553852,,,8722541705.68115,1013948.95023179,3450,34.43971014492754,14.256798269607884
5021,5022,4,Cork,542868,2020-09-09 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1667,307.072805912303,,,19529490885.5488,2129949.40863365,7500,72.3824,23.030460443422708
5022,5023,5,Donegal,159192,2020-09-09 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,554,348.00743755967596,,,14624041936.8887,2145085.77438756,4861,32.74881711581979,16.916641539775867
5023,5024,6,Dublin,1347359,2020-09-09 00:00:00+00:00,313762,235813,53.3605,-6.292000000000001,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,14207,1054.43315404432,,,2612632654.59473,449433.53182733,922,1461.3438177874186,9.721873680288624
5024,5025,7,Galway,258058,2020-09-09 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,553,214.292910896,,,17079158586.2568,1972288.28611619,6149,41.96747438607904,13.176871090995046
5025,5026,8,Kerry,147707,2020-09-09 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,342,231.53946664680802,,,12483603408.0742,1753779.81860439,4807,30.727480757229042,11.130102161712038
5026,5027,9,Kildare,222504,2020-09-09 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2358,1059.7562291015,,,4726063621.61621,422182.036778848,1695,131.270796460177,17.96286808327041
5027,5028,10,Kilkenny,99232,2020-09-09 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,428,431.31247984521104,,,5585391835.082029,453397.57216221397,2073,47.86878919440424,8.941107707191229
5028,5029,11,Laois,84697,2020-09-09 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,403,475.81378325088303,,,4731211499.44824,398512.462211564,1720,49.242441860465114,8.183997071915181
5029,5030,12,Leitrim,32044,2020-09-09 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,104,324.553738609412,,,4618679672.90234,453253.68504311703,1590,20.153459119496855,5.160404443889652
5030,5031,13,Limerick,194899,2020-09-09 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,844,433.044807823539,,,7206726911.857909,673892.6904847029,2756,70.71806966618287,11.934714903616745
5031,5032,14,Longford,40873,2020-09-09 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,313,765.786705159886,,,3097977868.80127,315245.172822004,1091,37.46379468377635,8.354732953294352
5032,5033,15,Louth,128884,2020-09-09 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,863,669.594363924149,,,2386326963.30518,352203.517153586,826,156.03389830508473,5.53084944601347
5033,5034,16,Mayo,130507,2020-09-09 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,596,456.680484571709,,,16036984139.0337,2101964.07657906,5586,23.363229502327247,25.510171868175654
5034,5035,17,Meath,195044,2020-09-09 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,933,478.353602264105,,,6658570745.56543,554844.750540487,2342,83.28095644748079,11.203041365025326
5035,5036,18,Monaghan,61386,2020-09-09 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,586,954.615058808197,,,3768943156.93945,392803.047266063,1295,47.4023166023166,12.362265011566155
5036,5037,19,Offaly,77961,2020-09-09 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,661,847.859827349572,,,5558826350.06201,561440.378583655,2001,38.96101949025487,16.965675145264942
5037,5038,20,Roscommon,64544,2020-09-09 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,372,576.351016360932,,,7278743875.741209,622494.154575241,2548,25.331240188383045,14.68542389687655
5038,5039,21,Sligo,65535,2020-09-09 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,159,242.61844815747298,,,5348370378.1538105,682286.870285499,1838,35.65560391730141,4.459327077134356
5039,5040,22,Tipperary,159553,2020-09-09 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,739,463.168978333218,,,11551196729.2788,781276.579658177,4305,37.06225319396051,19.939424517245055
5040,5041,23,Waterford,116176,2020-09-09 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,219,188.507092686958,,,4848379554.98291,643184.903993029,1857,62.56112008616047,3.500576711196805
5041,5042,24,Westmeath,88770,2020-09-09 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,693,780.669144981413,,,5208705730.30273,422669.33271603205,1840,48.244565217391305,14.364312267657992
5042,5043,25,Wexford,149722,2020-09-09 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,327,218.404776853101,,,6332221063.42285,589324.4767450229,2367,63.25390790029574,5.169641068112902
5043,5044,26,Wicklow,142425,2020-09-09 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,778,546.252413550992,,,5580728578.646971,427539.19856677897,2027,70.26393685249137,11.072536422678603
5044,5045,1,Carlow,56932,2020-09-10 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,244,428.58146560809405,,,2432351721.0869102,319348.572538664,897,63.46934225195095,3.844375746504602
5045,5046,2,Cavan,76176,2020-09-10 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,904,1186.72547784079,,,5575009910.82324,515954.496459225,1932,39.42857142857143,22.92753623188406
5046,5047,3,Clare,118817,2020-09-10 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,494,415.765420773122,,,8722541705.68115,1013948.95023179,3450,34.43971014492754,14.343907016672697
5047,5048,4,Cork,542868,2020-09-10 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1674,308.362253807555,,,19529490885.5488,2129949.40863365,7500,72.3824,23.127169035566656
5048,5049,5,Donegal,159192,2020-09-10 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,559,351.148298909493,,,14624041936.8887,2145085.77438756,4861,32.74881711581979,17.069318809990452
5049,5050,6,Dublin,1347359,2020-09-10 00:00:00+00:00,313762,235813,53.3605,-6.292000000000001,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,14328,1063.41368558788,,,2612632654.59473,449433.53182733,922,1461.3438177874186,9.804674181120252
